2009-06-12 03:00:00,4,3,51.982,56.984500000000004,201251.0
2009-06-12 04:00:00,4,4,52.342,57.022,194365.0
2009-06-12 05:00:00,4,5,52.702,57.067,204996.0
2009-06-12 06:00:00,4,6,53.062,57.112,194336.0
2009-06-12 07:00:00,4,7,54.682,57.081999999999994,231189.0
2009-06-12 08:00:00,4,8,56.302,56.9845,332641.0
2009-06-12 09:00:00,4,9,57.922,56.812000000000005,453117.0
2009-06-12 10:00:00,4,10,59.002,56.632,587756.0
2009-06-12 11:00:00,4,11,59.902,56.4295,664787.0
2009-06-12 12:00:00,4,12,60.982,56.219500000000004,669986.0
2009-06-12 13:00:00,4,13,60.622,56.0395,671944.0
2009-06-12 14:00:00,4,14,60.442,55.8895,662106.0
2009-06-12 15:00:00,4,15,60.082,55.769499999999994,686985.0
2009-06-12 16:00:00,4,16,58.642,55.702,686767.0
2009-06-12 17:00:00,4,17,57.382,55.68699999999999,673483.0
2009-06-12 18:00:00,4,18,55.942,55.7245,564276.0
2009-06-12 19:00:00,4,19,55.222,55.762,478125.0
2009-06-12 20:00:00,4,20,54.682,55.7995,371154.0
2009-06-12 21:00:00,4,21,53.962,55.836999999999996,290259.0
2009-06-12 22:00:00,4,22,53.602,55.8595,251203.0
2009-06-12 23:00:00,4,23,53.422,55.874500000000005,215459.0
2009-06-13 00:00:00,5,0,53.062,55.874500000000005,207208.0
2009-06-13 01:00:00,5,1,53.062,55.8895,202934.0
2009-06-13 02:00:00,5,2,53.062,55.91949999999999,198107.0
2009-06-13 03:00:00,5,3,53.062,55.96450000000001,195630.0
2009-06-13 04:00:00,5,4,53.962,56.032000000000004,200971.0
2009-06-13 05:00:00,5,5,55.042,56.1295,192186.0
2009-06-13 06:00:00,5,6,55.942,56.24949999999999,190815.0
2009-06-13 07:00:00,5,7,58.642,56.4145,220047.0
2009-06-13 08:00:00,5,8,61.342,56.62449999999999,330948.0
2009-06-13 09:00:00,5,9,64.042,56.8795,457853.0
2009-06-13 10:00:00,5,10,64.942,57.127,595132.0
2009-06-13 11:00:00,5,11,66.022,57.382,671813.0
2009-06-13 12:00:00,5,12,66.922,57.629499999999986,695425.0
2009-06-13 13:00:00,5,13,66.562,57.877,718017.0
2009-06-13 14:00:00,5,14,66.382,58.12449999999999,766138.0
2009-06-13 15:00:00,5,15,66.022,58.37199999999999,754272.0
2009-06-13 16:00:00,5,16,62.422,58.52949999999999,717413.0
2009-06-13 17:00:00,5,17,58.642,58.582,724175.0
2009-06-13 18:00:00,5,18,55.042,58.5445,555375.0
2009-06-13 19:00:00,5,19,54.682,58.522,489897.0
2009-06-13 20:00:00,5,20,54.322,58.507000000000005,364428.0
2009-06-13 21:00:00,5,21,53.962,58.507000000000005,329085.0
2009-06-13 22:00:00,5,22,53.602,58.507000000000005,257876.0
2009-06-13 23:00:00,5,23,53.422,58.507000000000005,206544.0
2009-06-14 00:00:00,6,0,53.062,58.507000000000005,194978.0
2009-06-14 01:00:00,6,1,53.062,58.507000000000005,183960.0
2009-06-14 02:00:00,6,2,53.062,58.507000000000005,181416.0
2009-06-14 03:00:00,6,3,53.062,58.507000000000005,184989.0
2009-06-14 04:00:00,6,4,53.962,58.507000000000005,174592.0
2009-06-14 05:00:00,6,5,55.042,58.507000000000005,179821.0
2009-06-14 06:00:00,6,6,55.942,58.507000000000005,173172.0
